fips,random_intercept
20055,0.8129018516698004
20057,-0.7913288510914412
20059,0.1993669056786727
20061,-0.5722725903412985
20063,-0.34864597387315677
20065,-0.31975290237404275
20067,-0.454051612807882
20069,0.9750810282854863
20071,-0.30894369256607573
20073,-0.32742539411136046
20075,-0.449074713112585
20077,-0.2858935747127179
20079,-1.232410952590988
20081,1.8837797678279828
20083,-0.3638723735587226
20085,0.6700622635742088
20087,-1.0297108928572687
20089,1.3163723648923196
20091,-0.00821020017872883
20093,-0.40308446678469934
20095,-0.44450830724584733
20097,-0.3926081768946123
20099,-0.48180336308542016
20101,-0.3175310508196919
20103,0.7735734479584514
20105,1.0598410710191144
20107,-0.5818353298236811
20109,-0.26291390042982615
20111,-0.03652079786206157
20113,-0.6271394536517045
20115,-0.4840389807116788
20117,-0.4957729181497281
20119,-0.3805547574936229
20121,-0.9907870702040954
20123,-0.3103311798855478
20125,-0.4156388514300026
20127,-0.5107116934011848
20129,1.350690578490734
20131,1.0406213276967629
20133,-0.3980548355473456
20135,-0.24360011561109263
20137,-0.3466778988251816
20139,-0.7562850374287519
20141,-0.2884195260171428
20143,-0.30146679441689317
20145,-0.5118266725515588
20147,2.2230555280380027
20149,-0.8900749709246122
20151,-0.5009877017216504
20153,-0.3141703314871853
20155,1.455541549691939
20157,-0.2806761336089263
20159,-0.48506535413149277
20161,-1.2697519069272427
20163,-0.3856617401788619
20165,-0.32237478747483894
20167,-0.32791319102998856
20169,-0.9216307053358895
20171,-0.29132293321591096
20173,0.23805867390440788
20175,-0.5609173123913821
20177,1.075044986273257
20179,-0.24037496649735615
20181,-0.31149625340185516
20183,-0.3443309158223604
20185,-0.3386435968553168
20187,-0.3384464779966386
20189,1.3696436208156948
20191,-0.7352860102201552
20193,-0.3916267405102213
20195,-0.3595015817302435
20197,0.09437493386358288
20199,-0.21628142832275166
20201,-0.3422032914826998
20203,4.116593405809344
20205,-0.3053898783811789
20207,-0.33529696385504576
20209,1.8688351925896514
21001,-0.19757957921866398
21003,0.8839310520842397
21005,-0.5776155452339456
21007,0.762729392028768
21009,0.960017650478849
21011,-0.22756341492796675
21013,-0.1276102229633624
21015,1.0763495729438939
21017,-0.8112324430023657
21019,-0.6964837600379595
21021,0.6839036000194694
21023,-0.37654204691352183
21025,1.5665683452925063
21027,-0.2303329662533737
21029,-0.7187189666992321
21031,0.9546414023893834
21033,-0.30499392044138685
21035,-0.42679703856532036
21037,0.4547752097708208
21039,-0.40122016344131034
21041,-0.416689639290166
21043,-0.43788764919561224
21045,-0.1273933942133678
21047,0.811184245982083
21049,-0.8259621465642182
21051,1.8799729846285953
21053,-0.16103323897080998
21055,1.4285298550436942
21057,-0.10341077507993426
21059,0.9184823626687629
21061,-0.4302788958775724
21063,-0.1567406225278967
21065,-0.18337573363533513
21067,0.15355059360631063
21069,-0.18859007256341806
21071,-0.16763330264627882
21073,-0.17623918628771207
21075,-0.26271061550951996
21077,-0.5106760242836637
21079,1.2936034247453236
21081,-0.5503585923053719
21083,1.1195678584119146
21085,-0.3317208115997786
21087,-0.16504948042364784
21089,-0.5706679991125551
21091,-0.35026368660247337
21093,0.43994625598771286
21095,-0.11030738102383165
21097,-0.4843722011659299
21099,-0.2400839550753075
21101,-0.6934967342427353
21103,-0.529387477174845
21105,-0.22438467739242957
21107,0.895106796643059
21109,-0.12035284633951361
21111,0.8085339441987777
21113,-0.8835366486475151
21115,-0.1471101722956904
21117,-0.18928027805922548
21119,-0.17071837230532452
21121,-0.07360938997610682
21123,-0.4400234492119634
21125,-0.26656055567821496
21127,1.1269504347031378
21129,-0.11783465012964543
21131,-0.09504075881079624
21133,-0.14651901025151046
21135,1.638274183415078
21137,-0.23378756035574566
21139,-0.3863568656578268
21141,0.7437860004069137
21143,-0.37876130296358085
21145,1.4802008867414633
21147,-0.0695861615766903
21149,-0.6553668642932023
21151,0.3882839278642264
21153,-0.10466075845785254
21155,-0.4917923732823945
21157,-0.32763296654406315
21159,-0.08502989636835105
21161,-0.4912828062940441
21163,-0.722015410892128
21165,-0.15394209895086594
21167,-0.5457218372809594
21169,-0.168049324367846
21171,-0.14060794410105423
21173,-0.5320868576091831
21175,-0.23017337848403802
21177,1.7693271145652496
21179,0.19428826204220853
21181,-0.2932213244149509
21183,-0.45545303077039623
21185,-0.38461244487342927
21187,-0.26962348535444286
21189,-0.13661269709248763
21191,-0.4699565765363142
21193,-0.17387523160816462
21195,-0.15707937668987768
21197,-0.23598861669267146
21199,-0.2967053898132606
21201,-0.1529077592901854
21203,-0.13010462522040306
21205,1.4539574078075168
21207,-0.1405365341314956
21209,-0.03378137630749678
21211,-0.04594104630687032
21213,-0.564077555129335
21215,-0.670133154211656
21217,-0.274916661141105
21219,-0.22932216784407958
21221,-0.5009524436883911
21223,-0.41700464156096545
21225,-0.2643933984994155
21227,2.0473690349449845
21229,0.9966352295763202
21231,1.5029562467483495
21233,-0.3199520585094274
21235,-0.15537645989265683
21237,-0.11260087381282995
21239,-1.2001036490639323
